100, 0, 100, 33478
100, 1, 100, 33386
100, 2, 100, 33325
100, 3, 100, 33570
100, 4, 100, 33295
100, 5, 100, 41901
100, 6, 100, 33142
100, 7, 100, 33417
100, 8, 100, 42237
100, 9, 100, 33477
100, 10, 100, 33447
100, 11, 100, 33325
100, 12, 100, 64026
100, 13, 100, 33142
100, 14, 100, 33203
100, 15, 100, 33234
100, 16, 100, 42266
100, 17, 100, 33264
100, 18, 100, 33417
100, 19, 100, 33112
100, 20, 100, 33050
100, 21, 100, 33081
100, 22, 100, 33233
100, 23, 100, 33173
100, 24, 100, 33386
100, 25, 100, 33295
100, 26, 100, 33294
100, 27, 100, 35034
100, 28, 100, 33539
100, 29, 100, 33417
100, 30, 100, 42236
100, 31, 100, 34943
100, 32, 100, 33600
100, 33, 100, 33630
100, 34, 100, 33661
100, 35, 100, 33722
100, 36, 100, 33905
100, 37, 100, 33783
100, 38, 100, 33844
100, 39, 100, 34028
100, 40, 100, 33966
100, 41, 100, 34149
100, 42, 100, 34119
100, 43, 100, 34241
100, 44, 100, 34058
100, 45, 100, 34149
100, 46, 100, 34424
100, 47, 100, 34302
100, 48, 100, 34271
100, 49, 100, 34394
100, 50, 100, 34455
100, 51, 100, 34485
100, 52, 100, 34546
100, 53, 100, 43884
100, 54, 100, 34576
100, 55, 100, 34760
100, 56, 100, 34668
100, 57, 100, 34668
100, 58, 100, 34699
100, 59, 100, 34790
100, 60, 100, 34912
100, 61, 100, 35095
100, 62, 100, 34882
100, 63, 100, 35004
100, 64, 100, 35064
100, 65, 100, 35034
100, 66, 100, 35309
100, 67, 100, 35126
100, 68, 100, 35370
100, 69, 100, 35339
100, 70, 100, 35248
100, 71, 100, 35279
100, 72, 100, 35370
100, 73, 100, 35522
100, 74, 100, 35645
100, 75, 100, 35644
100, 76, 100, 35706
100, 77, 100, 35645
100, 78, 100, 35614
100, 79, 100, 35675
100, 80, 100, 35919
100, 81, 100, 35797
100, 82, 100, 36164
100, 83, 100, 36071
100, 84, 100, 36010
100, 85, 100, 36072
100, 86, 100, 44983
100, 87, 100, 36072
100, 88, 100, 36133
100, 89, 100, 36103
100, 90, 100, 36194
100, 91, 100, 36407
100, 92, 100, 71838
100, 93, 100, 70404
100, 94, 100, 36408
100, 95, 100, 36407
100, 96, 100, 36529
100, 97, 100, 36591
100, 98, 100, 36651
100, 99, 100, 36652
100, 100, 100, 36591
