0, 100, 100, 116669
1, 100, 100, 106781
2, 100, 100, 107910
3, 100, 100, 106049
4, 100, 100, 105744
5, 100, 100, 105133
6, 100, 100, 105041
7, 100, 100, 104156
8, 100, 100, 103821
9, 100, 100, 103210
10, 100, 100, 102600
11, 100, 100, 102600
12, 100, 100, 101593
13, 100, 100, 101075
14, 100, 100, 100738
15, 100, 100, 100128
16, 100, 100, 103363
17, 100, 100, 98999
18, 100, 100, 98571
19, 100, 100, 98053
20, 100, 100, 97443
21, 100, 100, 96954
22, 100, 100, 96405
23, 100, 100, 96039
24, 100, 100, 95337
25, 100, 100, 94818
26, 100, 100, 94909
27, 100, 100, 93933
28, 100, 100, 93262
29, 100, 100, 93048
30, 100, 100, 92438
31, 100, 100, 91980
32, 100, 100, 91400
33, 100, 100, 90851
34, 100, 100, 90973
35, 100, 100, 89813
36, 100, 100, 89447
37, 100, 100, 90241
38, 100, 100, 88287
39, 100, 100, 87829
40, 100, 100, 87463
41, 100, 100, 86823
42, 100, 100, 86151
43, 100, 100, 85724
44, 100, 100, 85174
45, 100, 100, 84900
46, 100, 100, 84320
47, 100, 100, 83893
48, 100, 100, 83496
49, 100, 100, 82917
50, 100, 100, 82428
51, 100, 100, 82214
52, 100, 100, 82672
53, 100, 100, 82977
54, 100, 100, 83405
55, 100, 100, 84015
56, 100, 100, 84564
57, 100, 100, 84839
58, 100, 100, 85541
59, 100, 100, 85724
60, 100, 100, 86304
61, 100, 100, 86548
62, 100, 100, 87219
63, 100, 100, 97503
64, 100, 100, 88349
65, 100, 100, 88776
66, 100, 100, 89020
67, 100, 100, 89630
68, 100, 100, 90088
69, 100, 100, 90484
70, 100, 100, 91003
71, 100, 100, 91462
72, 100, 100, 91980
73, 100, 100, 92438
74, 100, 100, 93292
75, 100, 100, 102692
76, 100, 100, 93689
77, 100, 100, 94421
78, 100, 100, 94666
79, 100, 100, 95307
80, 100, 100, 95551
81, 100, 100, 95978
82, 100, 100, 96985
83, 100, 100, 98877
84, 100, 100, 97748
85, 100, 100, 98084
86, 100, 100, 108185
87, 100, 100, 98816
88, 100, 100, 99335
89, 100, 100, 99853
90, 100, 100, 109649
91, 100, 100, 100800
92, 100, 100, 110535
93, 100, 100, 101471
94, 100, 100, 101990
95, 100, 100, 111634
96, 100, 100, 102753
97, 100, 100, 103424
98, 100, 100, 103363
99, 100, 100, 103424
100, 100, 100, 103516
